filename,class_label,label,width,height,aspect_ratio,mean_intensity,std_intensity,min_intensity,max_intensity,contrast_glcm,homogeneity_glcm,energy_glcm,correlation_glcm,entropy_glcm,edge_density
infected/Image_SETA_090.jpg,1,infected,280,259,1.0811,53.0899,47.661,0.0,255.0,206.8143,0.2955,0.114,0.9492,11.2817,0.2305
infected/Image_SETA_091.jpg,1,infected,300,300,1.0,83.3809,63.0816,0.0,252.0,181.2662,0.4119,0.1745,0.9767,10.3272,0.2189
infected/Image_SETA_092.jpg,1,infected,300,300,1.0,83.3809,63.0816,0.0,252.0,181.2662,0.4119,0.1745,0.9767,10.3272,0.2189
infected/Image_SETA_093.jpg,1,infected,320,320,1.0,69.0261,69.8816,0.0,255.0,145.4253,0.4135,0.1214,0.9849,10.3387,0.1641
infected/Image_SETA_094.jpg,1,infected,320,320,1.0,69.0261,69.8816,0.0,255.0,145.4253,0.4135,0.1214,0.9849,10.3387,0.1641
infected/Image_SETA_095.jpg,1,infected,320,320,1.0,78.1192,74.5499,0.0,255.0,120.0834,0.4223,0.112,0.989,10.284,0.1813
infected/Image_SETA_096.jpg,1,infected,320,320,1.0,78.1192,74.5499,0.0,255.0,120.0834,0.4223,0.112,0.989,10.284,0.1813
infected/Image_SETA_097.jpg,1,infected,343,343,1.0,74.6095,68.2957,0.0,255.0,216.2817,0.3042,0.0906,0.9763,10.8711,0.161
infected/Image_SETA_098.jpg,1,infected,343,343,1.0,74.6095,68.2957,0.0,255.0,216.2817,0.3042,0.0906,0.9763,10.8711,0.161
infected/Image_SETA_099.jpg,1,infected,343,343,1.0,75.1482,59.3855,0.0,255.0,254.478,0.1986,0.0527,0.9631,11.8132,0.2079
infected/Image_SETA_100.jpg,1,infected,343,343,1.0,75.1482,59.3855,0.0,255.0,254.478,0.1986,0.0527,0.9631,11.8132,0.2079
infected/Image_SETA_1000.jpg,1,infected,300,300,1.0,83.6279,64.7909,0.0,248.0,198.6754,0.4436,0.2067,0.9758,9.927,0.2139
infected/Image_SETA_1001.jpg,1,infected,233,216,1.0787,58.3417,49.0007,0.0,255.0,317.4285,0.249,0.0721,0.9282,11.8974,0.2596
infected/Image_SETA_1002.jpg,1,infected,233,216,1.0787,58.3417,49.0007,0.0,255.0,317.4285,0.249,0.0721,0.9282,11.8974,0.2596
infected/Image_SETA_1003.jpg,1,infected,343,343,1.0,80.0252,73.5627,0.0,255.0,295.5215,0.2707,0.0776,0.972,11.2339,0.1954
infected/Image_SETA_1004.jpg,1,infected,343,343,1.0,80.0252,73.5627,0.0,255.0,295.5215,0.2707,0.0776,0.972,11.2339,0.1954
infected/Image_SETA_1005.jpg,1,infected,225,225,1.0,73.3864,54.652,0.0,255.0,334.7732,0.2823,0.0883,0.9426,11.5847,0.2742
infected/Image_SETA_1006.jpg,1,infected,225,225,1.0,73.3864,54.652,0.0,255.0,334.7732,0.2823,0.0883,0.9426,11.5847,0.2742
infected/Image_SETA_1007.jpg,1,infected,299,266,1.1241,119.7377,93.878,0.0,255.0,310.1704,0.4233,0.1093,0.9822,10.3428,0.1935
infected/Image_SETA_1008.jpg,1,infected,299,266,1.1241,119.7377,93.878,0.0,255.0,310.1704,0.4233,0.1093,0.9822,10.3428,0.1935
infected/Image_SETA_1009.jpg,1,infected,320,320,1.0,89.436,79.5117,0.0,255.0,146.916,0.4725,0.1554,0.9882,9.9693,0.187
infected/Image_SETA_101.jpg,1,infected,280,259,1.0811,51.6727,48.3015,0.0,255.0,241.26,0.3758,0.1662,0.9427,10.6451,0.2167
infected/Image_SETA_1010.jpg,1,infected,320,320,1.0,89.436,79.5117,0.0,255.0,146.916,0.4725,0.1554,0.9882,9.9693,0.187
infected/Image_SETA_1011.jpg,1,infected,320,320,1.0,57.9411,52.4382,1.0,255.0,135.0609,0.3891,0.0938,0.9748,10.5676,0.1622
infected/Image_SETA_1012.jpg,1,infected,320,320,1.0,57.9411,52.4382,1.0,255.0,135.0609,0.3891,0.0938,0.9748,10.5676,0.1622
infected/Image_SETA_1013.jpg,1,infected,300,300,1.0,87.0517,62.8553,0.0,253.0,194.0232,0.3569,0.1818,0.9749,10.5646,0.2319
infected/Image_SETA_1014.jpg,1,infected,300,300,1.0,87.0517,62.8553,0.0,253.0,194.0232,0.3569,0.1818,0.9749,10.5646,0.2319
infected/Image_SETA_1015.jpg,1,infected,300,300,1.0,70.8873,63.6997,0.0,251.0,230.4599,0.4486,0.1432,0.9709,10.2037,0.2088
infected/Image_SETA_1016.jpg,1,infected,300,300,1.0,70.8873,63.6997,0.0,251.0,230.4599,0.4486,0.1432,0.9709,10.2037,0.2088
infected/Image_SETA_1017.jpg,1,infected,320,320,1.0,82.8637,73.8494,0.0,255.0,148.0107,0.3324,0.1318,0.9863,10.6869,0.1773
infected/Image_SETA_1018.jpg,1,infected,320,320,1.0,82.8637,73.8494,0.0,255.0,148.0107,0.3324,0.1318,0.9863,10.6869,0.1773
infected/Image_SETA_1019.jpg,1,infected,320,320,1.0,81.009,76.2381,0.0,255.0,130.2009,0.3879,0.1382,0.9885,10.2901,0.1994
infected/Image_SETA_102.jpg,1,infected,280,259,1.0811,51.6727,48.3015,0.0,255.0,241.26,0.3758,0.1662,0.9427,10.6451,0.2167
infected/Image_SETA_1020.jpg,1,infected,320,320,1.0,81.009,76.2381,0.0,255.0,130.2009,0.3879,0.1382,0.9885,10.2901,0.1994
infected/Image_SETA_1021.jpg,1,infected,300,300,1.0,73.2336,61.1068,0.0,253.0,292.3575,0.3838,0.1262,0.9598,10.8003,0.238
infected/Image_SETA_1022.jpg,1,infected,300,300,1.0,73.2336,61.1068,0.0,253.0,292.3575,0.3838,0.1262,0.9598,10.8003,0.238
infected/Image_SETA_1023.jpg,1,infected,300,300,1.0,58.4058,47.379,0.0,254.0,278.2711,0.2269,0.0849,0.936,11.8269,0.2551
infected/Image_SETA_1024.jpg,1,infected,300,300,1.0,58.4058,47.379,0.0,254.0,278.2711,0.2269,0.0849,0.936,11.8269,0.2551
infected/Image_SETA_103.jpg,1,infected,300,300,1.0,59.1149,50.2733,0.0,252.0,297.0448,0.3188,0.11,0.9393,11.3905,0.2489
infected/Image_SETA_104.jpg,1,infected,300,300,1.0,59.1149,50.2733,0.0,252.0,297.0448,0.3188,0.11,0.9393,11.3905,0.2489
infected/Image_SETA_105.jpg,1,infected,225,225,1.0,66.6951,48.6977,0.0,253.0,298.8169,0.1692,0.0406,0.9357,12.3904,0.2683
infected/Image_SETA_106.jpg,1,infected,225,225,1.0,66.6951,48.6977,0.0,253.0,298.8169,0.1692,0.0406,0.9357,12.3904,0.2683
infected/Image_SETA_107.jpg,1,infected,299,266,1.1241,108.4666,92.2999,0.0,255.0,319.8669,0.3679,0.1093,0.981,10.671,0.2051
infected/Image_SETA_108.jpg,1,infected,299,266,1.1241,108.4666,92.2999,0.0,255.0,319.8669,0.3679,0.1093,0.981,10.671,0.2051
infected/Image_SETA_109.jpg,1,infected,299,266,1.1241,108.1037,82.9666,0.0,255.0,340.1815,0.3336,0.0825,0.975,11.2288,0.1979
infected/Image_SETA_110.jpg,1,infected,299,266,1.1241,108.1037,82.9666,0.0,255.0,340.1815,0.3336,0.0825,0.975,11.2288,0.1979
infected/Image_SETA_111.jpg,1,infected,343,343,1.0,83.7274,78.9077,0.0,255.0,273.9134,0.3135,0.1217,0.9775,10.7933,0.1956
infected/Image_SETA_112.jpg,1,infected,343,343,1.0,83.7274,78.9077,0.0,255.0,273.9134,0.3135,0.1217,0.9775,10.7933,0.1956
infected/Image_SETA_113.jpg,1,infected,320,320,1.0,70.058,57.6492,1.0,255.0,173.435,0.3632,0.0803,0.9732,10.9806,0.1902
infected/Image_SETA_114.jpg,1,infected,320,320,1.0,70.058,57.6492,1.0,255.0,173.435,0.3632,0.0803,0.9732,10.9806,0.1902
infected/Image_SETA_115.jpg,1,infected,300,300,1.0,70.045,59.5163,0.0,247.0,166.0086,0.3816,0.1325,0.9759,10.6262,0.2204
infected/Image_SETA_116.jpg,1,infected,300,300,1.0,70.045,59.5163,0.0,247.0,166.0086,0.3816,0.1325,0.9759,10.6262,0.2204
infected/Image_SETA_117.jpg,1,infected,225,225,1.0,62.1995,48.4181,0.0,253.0,273.7521,0.2008,0.066,0.9403,12.0584,0.2487
infected/Image_SETA_118.jpg,1,infected,225,225,1.0,62.1995,48.4181,0.0,253.0,273.7521,0.2008,0.066,0.9403,12.0584,0.2487
infected/Image_SETA_119.jpg,1,infected,343,343,1.0,83.0147,80.0017,0.0,255.0,193.9668,0.3517,0.1412,0.9846,10.4032,0.1752
infected/Image_SETA_120.jpg,1,infected,343,343,1.0,83.0147,80.0017,0.0,255.0,193.9668,0.3517,0.1412,0.9846,10.4032,0.1752
infected/Image_SETA_121.jpg,1,infected,225,225,1.0,72.6845,57.5839,0.0,254.0,193.959,0.411,0.1463,0.97,10.5041,0.2268
infected/Image_SETA_122.jpg,1,infected,225,225,1.0,72.6845,57.5839,0.0,254.0,193.959,0.411,0.1463,0.97,10.5041,0.2268
infected/Image_SETA_123.jpg,1,infected,320,320,1.0,87.9717,77.3484,0.0,255.0,162.5554,0.3734,0.1428,0.9862,10.3548,0.1791
infected/Image_SETA_124.jpg,1,infected,320,320,1.0,87.9717,77.3484,0.0,255.0,162.5554,0.3734,0.1428,0.9862,10.3548,0.1791
infected/Image_SETA_125.jpg,1,infected,300,300,1.0,71.7824,64.6605,0.0,249.0,247.8335,0.4445,0.1594,0.9696,10.1147,0.2181
infected/Image_SETA_126.jpg,1,infected,300,300,1.0,71.7824,64.6605,0.0,249.0,247.8335,0.4445,0.1594,0.9696,10.1147,0.2181
infected/Image_SETA_127.jpg,1,infected,300,300,1.0,60.2339,48.056,0.0,252.0,291.0831,0.2528,0.0885,0.9352,11.7861,0.2393
infected/Image_SETA_128.jpg,1,infected,300,300,1.0,60.2339,48.056,0.0,252.0,291.0831,0.2528,0.0885,0.9352,11.7861,0.2393
infected/Image_SETA_129.jpg,1,infected,225,225,1.0,68.2769,57.0165,0.0,253.0,253.3279,0.433,0.1572,0.9601,10.2432,0.2169
infected/Image_SETA_130.jpg,1,infected,225,225,1.0,68.2769,57.0165,0.0,253.0,253.3279,0.433,0.1572,0.9601,10.2432,0.2169
infected/Image_SETA_131.jpg,1,infected,299,266,1.1241,94.5375,70.3885,0.0,255.0,268.97,0.2252,0.0329,0.9723,12.1823,0.1985
infected/Image_SETA_132.jpg,1,infected,299,266,1.1241,94.5375,70.3885,0.0,255.0,268.97,0.2252,0.0329,0.9723,12.1823,0.1985
infected/Image_SETA_133.jpg,1,infected,225,225,1.0,67.555,57.2721,0.0,252.0,223.9676,0.3973,0.102,0.9648,10.6941,0.2482
infected/Image_SETA_134.jpg,1,infected,225,225,1.0,67.555,57.2721,0.0,252.0,223.9676,0.3973,0.102,0.9648,10.6941,0.2482
infected/Image_SETA_135.jpg,1,infected,299,266,1.1241,114.36,87.5535,0.0,255.0,402.553,0.3664,0.0904,0.9733,10.9977,0.2188
infected/Image_SETA_136.jpg,1,infected,299,266,1.1241,114.36,87.5535,0.0,255.0,402.553,0.3664,0.0904,0.9733,10.9977,0.2188
infected/Image_SETA_137.jpg,1,infected,300,300,1.0,71.9846,60.357,0.0,253.0,245.6885,0.3918,0.1433,0.9657,10.6087,0.1937
infected/Image_SETA_138.jpg,1,infected,300,300,1.0,71.9846,60.357,0.0,253.0,245.6885,0.3918,0.1433,0.9657,10.6087,0.1937
infected/Image_SETA_139.jpg,1,infected,299,266,1.1241,105.4796,77.4995,0.0,255.0,265.5843,0.2806,0.0455,0.9776,11.7693,0.176
infected/Image_SETA_140.jpg,1,infected,299,266,1.1241,105.4796,77.4995,0.0,255.0,265.5843,0.2806,0.0455,0.9776,11.7693,0.176
infected/Image_SETA_141.jpg,1,infected,299,266,1.1241,90.851,85.4425,0.0,255.0,317.6427,0.3174,0.0958,0.9779,10.9995,0.2031
infected/Image_SETA_142.jpg,1,infected,299,266,1.1241,90.851,85.4425,0.0,255.0,317.6427,0.3174,0.0958,0.9779,10.9995,0.2031
infected/Image_SETA_143.jpg,1,infected,233,216,1.0787,66.3583,47.3064,0.0,255.0,334.4622,0.2624,0.0492,0.9195,12.1296,0.2623
infected/Image_SETA_144.jpg,1,infected,233,216,1.0787,66.3583,47.3064,0.0,255.0,334.4622,0.2624,0.0492,0.9195,12.1296,0.2623
infected/Image_SETA_145.jpg,1,infected,280,259,1.0811,54.7217,48.4893,0.0,255.0,265.0038,0.2963,0.1466,0.9378,11.1905,0.2195
infected/Image_SETA_146.jpg,1,infected,280,259,1.0811,54.7217,48.4893,0.0,255.0,265.0038,0.2963,0.1466,0.9378,11.1905,0.2195
infected/Image_SETA_147.jpg,1,infected,225,225,1.0,69.4805,55.7725,0.0,254.0,240.7836,0.4151,0.1421,0.9604,10.549,0.2235
infected/Image_SETA_148.jpg,1,infected,225,225,1.0,69.4805,55.7725,0.0,254.0,240.7836,0.4151,0.1421,0.9604,10.549,0.2235
infected/Image_SETA_149.jpg,1,infected,225,225,1.0,83.6878,58.1877,0.0,254.0,213.9619,0.3922,0.2262,0.9675,10.0699,0.2253
infected/Image_SETA_150.jpg,1,infected,225,225,1.0,83.6878,58.1877,0.0,254.0,213.9619,0.3922,0.2262,0.9675,10.0699,0.2253
infected/Image_SETA_151.jpg,1,infected,299,266,1.1241,93.9546,72.4537,0.0,255.0,339.8008,0.2552,0.056,0.967,11.8944,0.2183
infected/Image_SETA_152.jpg,1,infected,299,266,1.1241,93.9546,72.4537,0.0,255.0,339.8008,0.2552,0.056,0.967,11.8944,0.2183
infected/Image_SETA_153.jpg,1,infected,320,320,1.0,67.5421,42.9594,1.0,255.0,204.4697,0.215,0.0575,0.9433,11.7937,0.1918
infected/Image_SETA_154.jpg,1,infected,320,320,1.0,67.5421,42.9594,1.0,255.0,204.4697,0.215,0.0575,0.9433,11.7937,0.1918
infected/Image_SETA_155.jpg,1,infected,300,300,1.0,54.0445,47.2429,0.0,250.0,309.408,0.3038,0.0964,0.9286,11.454,0.2463
infected/Image_SETA_156.jpg,1,infected,300,300,1.0,54.0445,47.2429,0.0,250.0,309.408,0.3038,0.0964,0.9286,11.454,0.2463
infected/Image_SETA_157.jpg,1,infected,233,216,1.0787,50.8273,48.5532,0.0,255.0,225.578,0.2803,0.1156,0.9482,11.1617,0.2201
infected/Image_SETA_158.jpg,1,infected,233,216,1.0787,50.8273,48.5532,0.0,255.0,225.578,0.2803,0.1156,0.9482,11.1617,0.2201
infected/Image_SETA_159.jpg,1,infected,320,320,1.0,87.6633,80.55,0.0,255.0,133.1029,0.4846,0.1389,0.9895,9.8603,0.1981
infected/Image_SETA_160.jpg,1,infected,320,320,1.0,87.6633,80.55,0.0,255.0,133.1029,0.4846,0.1389,0.9895,9.8603,0.1981
infected/Image_SETA_161.jpg,1,infected,343,343,1.0,90.9498,83.5599,0.0,255.0,220.5661,0.3565,0.1727,0.984,10.1333,0.1631
infected/Image_SETA_162.jpg,1,infected,343,343,1.0,90.9498,83.5599,0.0,255.0,220.5661,0.3565,0.1727,0.984,10.1333,0.1631
infected/Image_SETA_163.jpg,1,infected,233,216,1.0787,54.7884,47.3996,0.0,255.0,228.3294,0.2987,0.0802,0.9451,11.4924,0.2331
infected/Image_SETA_164.jpg,1,infected,233,216,1.0787,54.7884,47.3996,0.0,255.0,228.3294,0.2987,0.0802,0.9451,11.4924,0.2331
infected/Image_SETA_165.jpg,1,infected,233,216,1.0787,65.1309,47.574,0.0,254.0,369.3797,0.1863,0.0292,0.9118,12.5303,0.274
infected/Image_SETA_166.jpg,1,infected,233,216,1.0787,65.1309,47.574,0.0,254.0,369.3797,0.1863,0.0292,0.9118,12.5303,0.274
infected/Image_SETA_167.jpg,1,infected,280,259,1.0811,48.1318,48.5481,0.0,255.0,252.025,0.3606,0.173,0.9403,10.6075,0.2253
infected/Image_SETA_168.jpg,1,infected,280,259,1.0811,48.1318,48.5481,0.0,255.0,252.025,0.3606,0.173,0.9403,10.6075,0.2253
infected/Image_SETA_169.jpg,1,infected,343,343,1.0,84.7874,71.9796,0.0,255.0,330.2167,0.2647,0.0836,0.9673,11.2824,0.1938
infected/Image_SETA_170.jpg,1,infected,343,343,1.0,84.7874,71.9796,0.0,255.0,330.2167,0.2647,0.0836,0.9673,11.2824,0.1938
infected/Image_SETA_171.jpg,1,infected,233,216,1.0787,60.1479,49.7431,0.0,255.0,242.1534,0.25,0.0727,0.9483,11.8164,0.2449
infected/Image_SETA_172.jpg,1,infected,233,216,1.0787,60.1479,49.7431,0.0,255.0,242.1534,0.25,0.0727,0.9483,11.8164,0.2449
infected/Image_SETA_173.jpg,1,infected,225,225,1.0,71.8981,58.2104,0.0,252.0,164.5526,0.4397,0.125,0.9751,10.3275,0.239
infected/Image_SETA_174.jpg,1,infected,225,225,1.0,71.8981,58.2104,0.0,252.0,164.5526,0.4397,0.125,0.9751,10.3275,0.239
infected/Image_SETA_175.jpg,1,infected,300,300,1.0,82.1348,63.8628,0.0,249.0,230.6141,0.4226,0.17,0.9712,10.3389,0.2291
infected/Image_SETA_176.jpg,1,infected,300,300,1.0,82.1348,63.8628,0.0,249.0,230.6141,0.4226,0.17,0.9712,10.3389,0.2291
infected/Image_SETA_177.jpg,1,infected,299,266,1.1241,91.8645,74.0583,0.0,254.0,402.7034,0.2722,0.0761,0.9625,11.6817,0.2227
infected/Image_SETA_178.jpg,1,infected,299,266,1.1241,91.8645,74.0583,0.0,254.0,402.7034,0.2722,0.0761,0.9625,11.6817,0.2227
infected/Image_SETA_179.jpg,1,infected,225,225,1.0,65.7778,54.6764,0.0,251.0,182.5157,0.3382,0.0953,0.9684,10.9934,0.2474
infected/Image_SETA_180.jpg,1,infected,225,225,1.0,65.7778,54.6764,0.0,251.0,182.5157,0.3382,0.0953,0.9684,10.9934,0.2474
infected/Image_SETA_181.jpg,1,infected,280,259,1.0811,62.6801,46.5674,0.0,255.0,317.8965,0.2421,0.0343,0.9193,12.1964,0.2686
infected/Image_SETA_182.jpg,1,infected,280,259,1.0811,62.6801,46.5674,0.0,255.0,317.8965,0.2421,0.0343,0.9193,12.1964,0.2686
infected/Image_SETA_183.jpg,1,infected,300,300,1.0,81.1786,63.7754,0.0,249.0,213.3169,0.3832,0.1745,0.9733,10.4211,0.2109
infected/Image_SETA_184.jpg,1,infected,300,300,1.0,81.1786,63.7754,0.0,249.0,213.3169,0.3832,0.1745,0.9733,10.4211,0.2109
infected/Image_SETA_185.jpg,1,infected,299,266,1.1241,118.63,85.1886,0.0,255.0,234.7074,0.2301,0.0357,0.9837,11.6861,0.1779
infected/Image_SETA_186.jpg,1,infected,299,266,1.1241,118.63,85.1886,0.0,255.0,234.7074,0.2301,0.0357,0.9837,11.6861,0.1779
infected/Image_SETA_187.jpg,1,infected,300,300,1.0,67.3965,61.9279,0.0,251.0,252.9945,0.4417,0.16,0.9658,10.2176,0.2453
infected/Image_SETA_188.jpg,1,infected,300,300,1.0,67.3965,61.9279,0.0,251.0,252.9945,0.4417,0.16,0.9658,10.2176,0.2453
infected/Image_SETA_189.jpg,1,infected,320,320,1.0,60.0868,42.4724,0.0,255.0,174.0429,0.4176,0.1257,0.9505,10.4796,0.1774
infected/Image_SETA_190.jpg,1,infected,320,320,1.0,60.0868,42.4724,0.0,255.0,174.0429,0.4176,0.1257,0.9505,10.4796,0.1774
infected/Image_SETA_191.jpg,1,infected,299,266,1.1241,105.3048,77.6221,0.0,255.0,305.0623,0.2976,0.0592,0.9743,11.6481,0.2198
infected/Image_SETA_192.jpg,1,infected,299,266,1.1241,105.3048,77.6221,0.0,255.0,305.0623,0.2976,0.0592,0.9743,11.6481,0.2198
infected/Image_SETA_193.jpg,1,infected,300,300,1.0,85.1221,65.252,0.0,251.0,240.5191,0.4068,0.1708,0.9712,10.3399,0.2369
infected/Image_SETA_194.jpg,1,infected,300,300,1.0,85.1221,65.252,0.0,251.0,240.5191,0.4068,0.1708,0.9712,10.3399,0.2369
infected/Image_SETA_195.jpg,1,infected,343,343,1.0,92.9742,81.1513,0.0,255.0,124.4791,0.3653,0.1637,0.9904,10.188,0.1803
infected/Image_SETA_196.jpg,1,infected,343,343,1.0,92.9742,81.1513,0.0,255.0,124.4791,0.3653,0.1637,0.9904,10.188,0.1803
infected/Image_SETA_197.jpg,1,infected,300,300,1.0,70.4406,61.909,0.0,248.0,240.6323,0.3756,0.1284,0.9675,10.7061,0.2444
infected/Image_SETA_198.jpg,1,infected,300,300,1.0,70.4406,61.909,0.0,248.0,240.6323,0.3756,0.1284,0.9675,10.7061,0.2444
infected/Image_SETA_199.jpg,1,infected,299,266,1.1241,112.7394,84.4536,0.0,255.0,264.4031,0.3116,0.0581,0.9811,11.5641,0.2295
infected/Image_SETA_200.jpg,1,infected,299,266,1.1241,112.7394,84.4536,0.0,255.0,264.4031,0.3116,0.0581,0.9811,11.5641,0.2295
infected/Image_SETA_201.jpg,1,infected,225,225,1.0,62.641,54.9619,0.0,254.0,227.6608,0.3891,0.1069,0.9613,10.7322,0.2203
infected/Image_SETA_202.jpg,1,infected,225,225,1.0,62.641,54.9619,0.0,254.0,227.6608,0.3891,0.1069,0.9613,10.7322,0.2203
infected/Image_SETA_203.jpg,1,infected,233,216,1.0787,64.0768,46.9436,0.0,255.0,281.7152,0.1816,0.0339,0.9305,12.4062,0.2734
infected/Image_SETA_204.jpg,1,infected,233,216,1.0787,64.0768,46.9436,0.0,255.0,281.7152,0.1816,0.0339,0.9305,12.4062,0.2734
infected/Image_SETA_205.jpg,1,infected,300,300,1.0,67.7652,59.0712,0.0,249.0,208.3803,0.3777,0.1332,0.9688,10.6861,0.2513
infected/Image_SETA_206.jpg,1,infected,300,300,1.0,67.7652,59.0712,0.0,249.0,208.3803,0.3777,0.1332,0.9688,10.6861,0.2513
infected/Image_SETA_207.jpg,1,infected,300,300,1.0,61.0834,55.5552,0.0,251.0,200.3983,0.4017,0.105,0.9668,10.7233,0.194
infected/Image_SETA_208.jpg,1,infected,300,300,1.0,61.0834,55.5552,0.0,251.0,200.3983,0.4017,0.105,0.9668,10.7233,0.194
infected/Image_SETA_209.jpg,1,infected,300,300,1.0,62.3705,56.1671,0.0,250.0,353.5987,0.3608,0.0966,0.9424,11.196,0.2533
infected/Image_SETA_210.jpg,1,infected,300,300,1.0,62.3705,56.1671,0.0,250.0,353.5987,0.3608,0.0966,0.9424,11.196,0.2533
infected/Image_SETA_211.jpg,1,infected,233,216,1.0787,54.8577,50.7919,0.0,255.0,273.4516,0.2432,0.0953,0.9427,11.4285,0.2509
infected/Image_SETA_212.jpg,1,infected,233,216,1.0787,54.8577,50.7919,0.0,255.0,273.4516,0.2432,0.0953,0.9427,11.4285,0.2509
infected/Image_SETA_213.jpg,1,infected,225,225,1.0,73.6914,56.7798,0.0,254.0,285.8953,0.3188,0.1143,0.9545,11.1572,0.2466
infected/Image_SETA_214.jpg,1,infected,225,225,1.0,73.6914,56.7798,0.0,254.0,285.8953,0.3188,0.1143,0.9545,11.1572,0.2466
infected/Image_SETA_215.jpg,1,infected,320,320,1.0,60.9814,44.3428,0.0,255.0,206.6983,0.3379,0.0816,0.9444,11.197,0.1954
infected/Image_SETA_216.jpg,1,infected,320,320,1.0,60.9814,44.3428,0.0,255.0,206.6983,0.3379,0.0816,0.9444,11.197,0.1954
infected/Image_SETA_217.jpg,1,infected,300,300,1.0,67.6904,58.7687,0.0,250.0,275.1639,0.3549,0.1343,0.9589,10.8466,0.2432
infected/Image_SETA_218.jpg,1,infected,300,300,1.0,67.6904,58.7687,0.0,250.0,275.1639,0.3549,0.1343,0.9589,10.8466,0.2432
infected/Image_SETA_219.jpg,1,infected,233,216,1.0787,58.1372,50.601,0.0,255.0,328.1273,0.2601,0.0838,0.9307,11.4886,0.2566
infected/Image_SETA_220.jpg,1,infected,233,216,1.0787,58.1372,50.601,0.0,255.0,328.1273,0.2601,0.0838,0.9307,11.4886,0.2566
infected/Image_SETA_221.jpg,1,infected,299,266,1.1241,107.2431,79.11,0.0,255.0,241.151,0.1987,0.0322,0.9804,12.0064,0.2072
infected/Image_SETA_222.jpg,1,infected,299,266,1.1241,107.2431,79.11,0.0,255.0,241.151,0.1987,0.0322,0.9804,12.0064,0.2072
infected/Image_SETA_223.jpg,1,infected,299,266,1.1241,121.9913,88.7502,0.0,255.0,264.7993,0.3729,0.0762,0.9829,11.0588,0.2141
infected/Image_SETA_224.jpg,1,infected,299,266,1.1241,121.9913,88.7502,0.0,255.0,264.7993,0.3729,0.0762,0.9829,11.0588,0.2141
infected/Image_SETA_225.jpg,1,infected,300,300,1.0,55.4551,47.1859,0.0,248.0,324.1102,0.3084,0.0611,0.9249,11.6076,0.2266
infected/Image_SETA_226.jpg,1,infected,300,300,1.0,55.4551,47.1859,0.0,248.0,324.1102,0.3084,0.0611,0.9249,11.6076,0.2266
infected/Image_SETA_227.jpg,1,infected,300,300,1.0,77.243,62.5079,0.0,250.0,267.855,0.3414,0.1275,0.9647,10.9588,0.2524
infected/Image_SETA_228.jpg,1,infected,300,300,1.0,77.243,62.5079,0.0,250.0,267.855,0.3414,0.1275,0.9647,10.9588,0.2524
infected/Image_SETA_229.jpg,1,infected,299,266,1.1241,108.511,87.066,0.0,255.0,269.1921,0.3538,0.0823,0.982,11.0306,0.1925
infected/Image_SETA_230.jpg,1,infected,299,266,1.1241,108.511,87.066,0.0,255.0,269.1921,0.3538,0.0823,0.982,11.0306,0.1925
infected/Image_SETA_231.jpg,1,infected,225,225,1.0,70.2073,56.5264,0.0,250.0,201.2097,0.3481,0.0974,0.9674,11.026,0.2578
infected/Image_SETA_232.jpg,1,infected,225,225,1.0,70.2073,56.5264,0.0,250.0,201.2097,0.3481,0.0974,0.9674,11.026,0.2578
infected/Image_SETA_233.jpg,1,infected,343,343,1.0,100.1226,86.5821,0.0,255.0,214.623,0.3532,0.1959,0.9855,10.2022,0.1859
infected/Image_SETA_234.jpg,1,infected,343,343,1.0,100.1226,86.5821,0.0,255.0,214.623,0.3532,0.1959,0.9855,10.2022,0.1859
infected/Image_SETA_235.jpg,1,infected,299,266,1.1241,112.3592,87.8674,0.0,255.0,240.5957,0.3618,0.0792,0.9842,11.0076,0.2023
infected/Image_SETA_236.jpg,1,infected,299,266,1.1241,112.3592,87.8674,0.0,255.0,240.5957,0.3618,0.0792,0.9842,11.0076,0.2023
infected/Image_SETA_237.jpg,1,infected,280,259,1.0811,61.7744,48.1674,0.0,255.0,292.7892,0.229,0.0731,0.9292,11.9826,0.2579
infected/Image_SETA_238.jpg,1,infected,280,259,1.0811,61.7744,48.1674,0.0,255.0,292.7892,0.229,0.0731,0.9292,11.9826,0.2579
infected/Image_SETA_239.jpg,1,infected,299,266,1.1241,110.087,83.7842,0.0,255.0,265.2877,0.3176,0.0682,0.9808,11.4638,0.2245
infected/Image_SETA_240.jpg,1,infected,299,266,1.1241,110.087,83.7842,0.0,255.0,265.2877,0.3176,0.0682,0.9808,11.4638,0.2245
infected/Image_SETA_241.jpg,1,infected,225,225,1.0,68.6829,54.0083,0.0,242.0,242.1748,0.2758,0.0795,0.9575,11.5467,0.2657
infected/Image_SETA_242.jpg,1,infected,225,225,1.0,68.6829,54.0083,0.0,242.0,242.1748,0.2758,0.0795,0.9575,11.5467,0.2657
infected/Image_SETA_243.jpg,1,infected,233,216,1.0787,53.0557,48.9459,0.0,255.0,280.1805,0.3419,0.111,0.9374,11.1736,0.2337
infected/Image_SETA_244.jpg,1,infected,233,216,1.0787,53.0557,48.9459,0.0,255.0,280.1805,0.3419,0.111,0.9374,11.1736,0.2337
infected/Image_SETA_245.jpg,1,infected,300,300,1.0,64.0769,54.6016,0.0,249.0,287.8148,0.298,0.0925,0.9501,11.4436,0.2525
